
backend  | 2026-04-01 11:54:20.168 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:20.168 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:20.169 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:20.170 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:20.170 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:20.170 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:20.170 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/health_47/index.html
backend  | 2026-04-01 11:54:20.171 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/science_22/index.html
backend  | 2026-04-01 11:54:20.361 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/health_47/index.html
backend  | 2026-04-01 11:54:20.361 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:20.361 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:20.361 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:20.361 | WARNING:services.scraper_service:Skipping JS-heavy page
backend  | 2026-04-01 11:54:20.363 | INFO:services.scraper_service:🔍 Fetching URL: https://books.toscrape.com/category/books/christian_43/index.html
backend  | 2026-04-01 11:54:20.366 | WARNING:urllib3.connectionpool:Connection pool is full, discarding connection: books.toscrape.com. Connection pool size: 1
backend  | 2026-04-01 11:54:20.369 | ERROR:trafilatura.downloads:not a 200 response: 404 for URL https://books.toscrape.com/category/books/childrens_11/index.html
backend  | 2026-04-01 11:54:20.370 | INFO:services.scraper_service:🔍 Downloaded content length: 0
backend  | 2026-04-01 11:54:20.370 | WARNING:trafilatura.core:discarding data: None
backend  | 2026-04-01 11:54:20.371 | INFO:services.scraper_service:🔍 Extracted content length: 0
backend  | 2026-04-01 11:54:20.371 | WARNING:services.scraper_service:Skipping JS-heavy page
